key,fork_name,fork_idx,jagt_idx,cp_best_idx,cp_orig_idx,kb_idx,cp_best_steady,cp_best_false_unsteady,cp_best_abs_err,cp_best_signed_err,cp_orig_steady,cp_orig_false_unsteady,cp_orig_abs_err,cp_orig_signed_err,kb_steady,kb_false_unsteady,kb_abs_err,kb_signed_err
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.attach#.json_0,jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.attach#.json,0,1102,73,1780,15,True,False,1029.0,-1029.0,True,False,678.0,678.0,True,False,1087.0,-1087.0
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=double&evalMode=PARTIAL1&hasNulls=false&isRepeating=true&processMode=HASH.json_0,apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=double&evalMode=PARTIAL1&hasNulls=false&isRepeating=true&processMode=HASH.json,0,314,1,1,403,True,False,313.0,-313.0,True,False,313.0,-313.0,True,False,89.0,89.0
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10000.json_0,protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10000.json,0,890,1753,-1,0,True,False,863.0,863.0,False,True,,,True,False,890.0,-890.0
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#.json_0,imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#.json,0,410,158,400,0,True,False,252.0,-252.0,True,False,10.0,-10.0,True,False,410.0,-410.0
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#.json_0,imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4#.json,0,502,493,493,15,True,False,9.0,-9.0,True,False,9.0,-9.0,True,False,487.0,-487.0
netty__netty#io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledHeapAllocAndFree#size=65536.json_0,netty__netty#io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledHeapAllocAndFree#size=65536.json,0,13,120,307,171,True,False,107.0,107.0,True,False,294.0,294.0,True,False,158.0,158.0
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#.json_0,apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.writeBytecode1#.json,0,399,344,392,393,True,False,55.0,-55.0,True,False,7.0,-7.0,True,False,6.0,-6.0
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithBufferedImageAndXMPMetadata#.json_0,cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithBufferedImageAndXMPMetadata#.json,0,110,4,4,15,True,False,106.0,-106.0,True,False,106.0,-106.0,True,False,95.0,-95.0
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1.json_0,RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=2096&runniness=0.1.json,0,2342,2338,2338,2341,True,False,4.0,-4.0,True,False,4.0,-4.0,True,False,1.0,-1.0
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#.json,0,473,0,-1,-1,True,False,473.0,-473.0,False,True,,,False,True,,
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#.json_0,raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#.json,0,22,0,-1,0,True,False,22.0,-22.0,False,True,,,True,False,22.0,-22.0
ReactiveX__RxJava#io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapFlowable0#times=10.json_0,ReactiveX__RxJava#io.reactivex.rxjava3.core.XMapYPerf.flowFlatMapFlowable0#times=10.json,0,356,352,134,353,True,False,4.0,-4.0,True,False,222.0,-222.0,True,False,3.0,-3.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=1000&syncThreshold=10000.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectDistinct#countk=50&limit=1000&syncThreshold=10000.json,0,948,0,114,55,True,False,948.0,-948.0,True,False,834.0,-834.0,True,False,893.0,-893.0
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testRead#.json_0,cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testRead#.json,0,590,0,0,368,True,False,590.0,-590.0,True,False,590.0,-590.0,True,False,222.0,-222.0
zalando__logbook#org.zalando.logbook.HeaderBenchmark.autoconfigurationResponse#.json_0,zalando__logbook#org.zalando.logbook.HeaderBenchmark.autoconfigurationResponse#.json,0,185,148,81,82,True,False,37.0,-37.0,True,False,104.0,-104.0,True,False,103.0,-103.0
crate__crate#io.crate.analyze.PreExecutionBenchmark.measureParseSimpleSelect#.json_0,crate__crate#io.crate.analyze.PreExecutionBenchmark.measureParseSimpleSelect#.json,0,207,110,181,15,True,False,97.0,-97.0,True,False,26.0,-26.0,True,False,192.0,-192.0
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=1.json_0,r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=1.json,0,393,46,366,15,True,False,347.0,-347.0,True,False,27.0,-27.0,True,False,378.0,-378.0
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=1.json_0,r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleR2dbc#resultSize=1.json,0,54,65,302,12,True,False,11.0,11.0,True,False,248.0,248.0,True,False,42.0,-42.0
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2.json_0,HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2.json,0,9,0,0,0,True,False,9.0,-9.0,True,False,9.0,-9.0,True,False,9.0,-9.0
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1.json_0,RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BitmapIteratorBenchmark.forwardsBuffer#density=0.1.json,0,457,0,2,403,True,False,457.0,-457.0,True,False,455.0,-455.0,True,False,54.0,-54.0
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata#.json_0,cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata#.json,0,383,62,4,183,True,False,321.0,-321.0,True,False,379.0,-379.0,True,False,200.0,-200.0
apache__camel#org.apache.camel.itest.jmh.SlowTypeConverterTest.typeConvertByteBufToArray#.json_0,apache__camel#org.apache.camel.itest.jmh.SlowTypeConverterTest.typeConvertByteBufToArray#.json,0,274,263,263,266,True,False,11.0,-11.0,True,False,11.0,-11.0,True,False,8.0,-8.0
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_E_hasLabelXwrittenByX_whereXinV_inEXsungByX_count_isX0XX_subgraphXsgX#.json_0,apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_E_hasLabelXwrittenByX_whereXinV_inEXsungByX_count_isX0XX_subgraphXsgX#.json,0,726,16,11,15,True,False,710.0,-710.0,True,False,715.0,-715.0,True,False,711.0,-711.0
JCTools__JCTools#org.jctools.jmh.baseline.SingleThreadedPoll.poll#qType=MpscArrayQueue.json_0,JCTools__JCTools#org.jctools.jmh.baseline.SingleThreadedPoll.poll#qType=MpscArrayQueue.json,0,72,0,0,0,True,False,72.0,-72.0,True,False,72.0,-72.0,True,False,72.0,-72.0
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.readP1#.json_0,apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.readP1#.json,0,400,391,427,129,True,False,9.0,-9.0,True,False,27.0,27.0,True,False,271.0,-271.0
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=10&limit=50000&syncThreshold=10000.json_0,eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=10&limit=50000&syncThreshold=10000.json,0,281,8,7,15,True,False,273.0,-273.0,True,False,274.0,-274.0,True,False,266.0,-266.0
